,id,name,price,year,quality,type,volume_l,fuel_type,Kpp,text,date,city,link
7716,125005013,Toyota Land Cruiser Prado,18770000,2017,Б/у,внедорожник,2.7, бензин, КПП автомат,"2017 г., Б/у внедорожник, 2.7 л, бензин, КПП автомат, с пробегом 55 000 км, черный, литые диски, тонировка, ветровики,...",19 сентября,Алматы,https://kolesa.kz//a/show/125005013
7717,125392978,Toyota Land Cruiser Prado,21970000,2018,Б/у,внедорожник,2.7, бензин, КПП автомат,"2018 г., Б/у внедорожник, 2.7 л, бензин, КПП автомат, с пробегом 30 000 км, черный, металлик, литые диски, тонировка,...",19 сентября,Алматы,https://kolesa.kz//a/show/125392978
7718,125582944,Nissan Pathfinder,6500000,2005,Б/у,внедорожник,4, бензин, КПП автомат,"2005 г., Б/у внедорожник, 4 л, бензин, КПП автомат, с пробегом 215 472 км, серебристый, металлик, литые диски, тониров...",19 сентября,Алматы,https://kolesa.kz//a/show/125582944
7719,115583901,Porsche Cayenne,11000000,2008,Б/у,кроссовер,4.8, бензин, КПП типтроник,"2008 г., Б/у кроссовер, 4.8 л, бензин, КПП типтроник, с пробегом 103 000 км, белый",19 сентября,Алматы,https://kolesa.kz//a/show/115583901
7720,125755707,Toyota Camry,14500000,2018,Б/у,седан,2.5, бензин, КПП автомат,"2018 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 52 000 км, черный, литые диски, ветровики, тонировка, проти...",19 сентября,Павлодар,https://kolesa.kz//a/show/125755707
7721,125755667,Hyundai Starex,3000000,2009,Б/у,минивэн,2.5, дизель, КПП автомат,"2009 г., Б/у минивэн, 2.5 л, дизель, КПП автомат, с пробегом 600 км, серебристый, тонировка, спойлер, багажник, биксен...",19 сентября,Шымкент,https://kolesa.kz//a/show/125755667
7722,125755957,Honda CR-V,2500000,1996,Б/у,кроссовер,2, бензин, правый руль,"1996 г., Б/у кроссовер, 2 л, бензин, правый руль, КПП автомат, синий, литые диски, люк, кенгурятник, спойлер, ветровик...",19 сентября,Алматы,https://kolesa.kz//a/show/125755957
7723,124959174,Lexus LX 470,10900000,2007,Б/у,внедорожник,4.7, бензин, КПП автомат,"2007 г., Б/у внедорожник, 4.7 л, бензин, КПП автомат, с пробегом 181 000 км, черный, кожа, bluetooth, CD-чейнджер, сиг...",19 сентября,Алматы,https://kolesa.kz//a/show/124959174
7724,125414975,Toyota Camry,4500000,2003,Б/у,седан,2.4, бензин, КПП автомат,"2003 г., Б/у седан, 2.4 л, бензин, КПП автомат, с пробегом 240 км, серебристый, металлик, велюр, bluetooth, CD, MP3, U...",19 сентября,Алматы,https://kolesa.kz//a/show/125414975
7725,125535801,Nissan Cefiro,1650000,1995,Б/у,седан,2.5, бензин, правый руль,"1995 г., Б/у седан, 2.5 л, бензин, правый руль, КПП автомат, с пробегом 525 000 км, синий, металлик, литые диски, тони...",19 сентября,Алматы,https://kolesa.kz//a/show/125535801
7726,123586904,BMW X5,17000000,2014,Б/у,кроссовер,3, бензин, КПП автомат,"2014 г., Б/у кроссовер, 3 л, бензин, КПП автомат, с пробегом 62 000 км, черный, В родной краске, никаких вложении! Ист...",19 сентября,Семей,https://kolesa.kz//a/show/123586904
7727,125755877,ВАЗ (Lada) 2114 (хэтчбек),1200000,2005,Б/у,хэтчбек,1.5, бензин, КПП механика,"2005 г., Б/у хэтчбек, 1.5 л, бензин, КПП механика, с пробегом 246 007 км, серебристый, металлик, литые диски, тонировк...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/125755877
7728,125636200,Nissan Largo,1800000,1995,Б/у,минивэн,2, дизель, правый руль,"1995 г., Б/у минивэн, 2 л, дизель, правый руль, КПП автомат, с пробегом 286 000 км, черный, металлик, литые диски, тон...",19 сентября,Караганда,https://kolesa.kz//a/show/125636200
7729,125755493,Audi A4,1200000,1995,Б/у,седан,1.8, бензин, КПП автомат,"1995 г., Б/у седан, 1.8 л, бензин, КПП автомат, белый, литые диски, комбинированный, встроенный телефон, bluetooth, MP...",19 сентября,Шымкент,https://kolesa.kz//a/show/125755493
7730,125667551,Audi 100,430000,1989,Б/у,седан,2, бензин, КПП механика,"1989 г., Б/у седан, 2 л, бензин, КПП механика, с пробегом 150 000 км, серый, металлик",19 сентября,Жалагаш,https://kolesa.kz//a/show/125667551
7731,123003864,Mercedes-Benz E 230,800000,1988,Б/у,седан,2.3, бензин, КПП механика,"1988 г., Б/у седан, 2.3 л, бензин, КПП механика, с пробегом 77 777 км, серый, металлик, тонировка, люк, ветровики, баг...",19 сентября,Шу,https://kolesa.kz//a/show/123003864
7732,124048905,Toyota Land Cruiser,7200000,2000,Б/у,внедорожник,4.7, бензин, КПП автомат,"2000 г., Б/у внедорожник, 4.7 л, бензин, КПП автомат, с пробегом 250 000 км, Машина в отличном состоянии, двигатель 2-...",19 сентября,Усть-Каменогорск,https://kolesa.kz//a/show/124048905
7733,125578845,Opel Zafira,2100000,1999,Б/у,минивэн,1.8, бензин, КПП механика,"1999 г., Б/у минивэн, 1.8 л, бензин, КПП механика, с пробегом 41 000 км, синий, литые диски, USB, Продаю хорошую семей...",19 сентября,Талдыкорган,https://kolesa.kz//a/show/125578845
7734,125219307,Lexus LS 400,1799999,1993,Б/у,седан,3.9, бензин, КПП автомат,"1993 г., Б/у седан, 3.9 л, бензин, КПП автомат, с пробегом 260 000 км, зеленый, металлик, Из вложений 1. Покраска (пер...",19 сентября,Алматы,https://kolesa.kz//a/show/125219307
7735,125629855,УАЗ Patriot,3500000,2014,Б/у,внедорожник,2.7, бензин, КПП механика,"2014 г., Б/у внедорожник, 2.7 л, бензин, КПП механика, с пробегом 190 000 км, белый, Уаз патриот 2014ж. Газ/бензин. Це...",19 сентября,Актобе,https://kolesa.kz//a/show/125629855
7736,122934799,Volkswagen Touareg,7300000,2007,Б/у,кроссовер,3.6, бензин, КПП автомат,"2007 г., Б/у кроссовер, 3.6 л, бензин, КПП автомат, с пробегом 126 000 км, серый, металлик, кожа, налог уплачен, техос...",19 сентября,Алматы,https://kolesa.kz//a/show/122934799
7737,125538970,Porsche Cayenne,4000000,2004,Б/у,кроссовер,4.5, бензин, КПП автомат,"2004 г., Б/у кроссовер, 4.5 л, бензин, КПП автомат, серый, металлик, литые диски, тонировка, люк, ветровики, биксенон,...",19 сентября,Шымкент,https://kolesa.kz//a/show/125538970
7738,123572043,Kia Sorento,7400000,2011,Б/у,кроссовер,2.4, бензин, КПП автомат,"2011 г., Б/у кроссовер, 2.4 л, бензин, КПП автомат, с пробегом 202 000 км, металлик, литые диски, тонировка, ветровики...",19 сентября,Актобе,https://kolesa.kz//a/show/123572043
7739,125495034,Daewoo Nexia,1250000,2011,Б/у,седан,1.5, бензин, КПП механика,"2011 г., Б/у седан, 1.5 л, бензин, КПП механика, черный, тонировка, обвес, багажник, аудиосистема, встроенный телефон,...",19 сентября,Абай (Келесский р-н),https://kolesa.kz//a/show/125495034
7740,125414475,Audi 100,1600000,1992,Б/у,седан,2, бензин, КПП механика,"1992 г., Б/у седан, 2 л, бензин, КПП механика, серый",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/125414475
7741,125414433,Chrysler Voyager,2900000,2002,Б/у,минивэн,2.4, бензин, КПП автомат,"2002 г., Б/у минивэн, 2.4 л, бензин, КПП автомат, с пробегом 308 км, серый, металлик, велюр, ГУР, ABS, иммобилайзер, п...",19 сентября,Шахтинск,https://kolesa.kz//a/show/125414433
7742,125237422,Toyota Camry,6500000,2006,Б/у,седан,3.5, бензин, КПП автомат,"2006 г., Б/у седан, 3.5 л, бензин, КПП автомат, ЕВРОПЕЕЦ R5 самая полная комплектация Не битый, в родном окрасе (100%)...",19 сентября,Усть-Каменогорск,https://kolesa.kz//a/show/125237422
7743,122204496,Hyundai Solaris,2800000,2015,Б/у,хэтчбек,1.4, бензин, КПП механика,"2015 г., Б/у хэтчбек, 1.4 л, бензин, КПП механика, с пробегом 122 000 км, серебристый, металлик, ГУР, ABS, SRS, турбот...",19 сентября,Атырау,https://kolesa.kz//a/show/122204496
7744,125298873,Kia Sportage,7500000,2014,Б/у,кроссовер,2, бензин, КПП механика,"2014 г., Б/у кроссовер, 2 л, бензин, КПП механика, с пробегом 107 000 км, серебристый, металлик, подогрев сидений, под...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/125298873
7745,125284541,Toyota Camry,9400000,2016,Б/у,седан,2.5, бензин, КПП автомат,"2016 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 123 000 км, белый, металлик, литые диски, тонировка, люк, л...",19 сентября,Костанай,https://kolesa.kz//a/show/125284541
7746,125207875,Daewoo Nexia,2200000,2013,Б/у,седан,1.5, газ-бензин, КПП механика,"2013 г., Б/у седан, 1.5 л, газ-бензин, КПП механика, с пробегом 164 141 км, серебристый, Продам Daewoo Nexia. Кузов ро...",19 сентября,Шымкент,https://kolesa.kz//a/show/125207875
7747,124989002,Volkswagen Passat,1300000,1991,Б/у,седан,1.8, бензин, КПП механика,"1991 г., Б/у седан, 1.8 л, бензин, КПП механика, металлик, литые диски, тонировка, люк, багажник, дневные ходовые огни...",19 сентября,Костанай,https://kolesa.kz//a/show/124989002
7748,125236740,Daewoo Nexia,1600000,2007,Б/у,седан,1.5, бензин, КПП механика,"2007 г., Б/у седан, 1.5 л, бензин, КПП механика, жёлтый, металлик, тонировка, ветровики, противотуманки, велюр, CD, MP...",19 сентября,Шымкент,https://kolesa.kz//a/show/125236740
7749,122355973,Infiniti QX70,15900000,2016,Б/у,кроссовер,3.7, бензин, КПП автомат,"2016 г., Б/у кроссовер, 3.7 л, бензин, КПП автомат, с пробегом 39 500 км, белый, металлик, литые диски, тонировка, люк...",19 сентября,Алматы,https://kolesa.kz//a/show/122355973
7750,125702286,Toyota Camry,6200000,2007,Б/у,седан,2.4, бензин, КПП автомат,"2007 г., Б/у седан, 2.4 л, бензин, КПП автомат, с пробегом 190 400 км, черный, металлик, ксенон, линзованная оптика, д...",19 сентября,Алматы,https://kolesa.kz//a/show/125702286
7751,124982651,Mitsubishi Pajero Sport,12000000,2013,Б/у,внедорожник,3, бензин, КПП автомат,"2013 г., Б/у внедорожник, 3 л, бензин, КПП автомат, с пробегом 130 000 км, серебристый, металлик, литые диски, тониров...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/124982651
7752,125579876,Lexus RX 200t,24700000,2018,Б/у,кроссовер,2, бензин, КПП автомат,"2018 г., Б/у кроссовер, 2 л, бензин, КПП автомат, с пробегом 48 600 км, черный, металлик, литые диски, ксенон, биксено...",19 сентября,Алматы,https://kolesa.kz//a/show/125579876
7753,125755288,Subaru Outback,12700000,2015,Б/у,универсал,2.5, бензин, КПП вариатор,"2015 г., Б/у универсал, 2.5 л, бензин, КПП вариатор, с пробегом 23 960 км, белый, металлик, литые диски, тонировка, кс...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/125755288
7754,125755823,ВАЗ (Lada) 2115 (седан),1117000,2003,Б/у,седан,1.5, бензин, КПП механика,"2003 г., Б/у седан, 1.5 л, бензин, КПП механика, с пробегом 200 085 км, голубой, металлик, CD, MP3, USB, полный электр...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/125755823
7755,125678673,ВАЗ (Lada) Largus Cross,4900000,2018,Б/у,универсал,1.6, бензин, КПП механика,"2018 г., Б/у универсал, 1.6 л, бензин, КПП механика, с пробегом 70 000 км, белый, литые диски, тонировка, ветровики, р...",19 сентября,Павлодар,https://kolesa.kz//a/show/125678673
7756,125755501,Audi 80,400000,1991,Б/у,седан,1.8, бензин, КПП механика,"1991 г., Б/у седан, 1.8 л, бензин, КПП механика, красный",19 сентября,Алматы,https://kolesa.kz//a/show/125755501
7757,125755443,Mitsubishi Galant,1400000,1992,Б/у,хэтчбек,1.8, бензин, КПП механика,"1992 г., Б/у хэтчбек, 1.8 л, бензин, КПП механика, с пробегом 300 000 км, белый, литые диски, тонировка, люк, дневные...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/125755443
7758,125755744,Toyota Camry,9100000,2012,Б/у,седан,2.5, бензин, КПП автомат,"2012 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 158 000 км, белый, металлик, ветровики, рейлинги, люк, тони...",19 сентября,Шымкент,https://kolesa.kz//a/show/125755744
7759,125676498,ВАЗ (Lada) Kalina 2192 (хэтчбек),1650000,2013,Б/у,хэтчбек,1.6, бензин, КПП механика,"2013 г., Б/у хэтчбек, 1.6 л, бензин, КПП механика, с пробегом 108 000 км, металлик, литые диски, тонировка, аудиосисте...",19 сентября,Костанай,https://kolesa.kz//a/show/125676498
7760,125524866,Toyota Corolla Ceres,1100000,1996,Б/у,седан,1.6, бензин, правый руль,"1996 г., Б/у седан, 1.6 л, бензин, правый руль, КПП автомат, серебристый, металлик, спойлер, дневные ходовые огни, вел...",19 сентября,Алматы,https://kolesa.kz//a/show/125524866
7761,122222444,Skoda Superb,5500000,2012,Б/у,лифтбек,1.8, бензин, КПП автомат,"2012 г., Б/у лифтбек, 1.8 л, бензин, КПП автомат, с пробегом 1 000 км, черный, металлик, литые диски, тонировка, спойл...",19 сентября,Шымкент,https://kolesa.kz//a/show/122222444
7762,124222764,Subaru Impreza,1600000,1995,Б/у,универсал,1.8, бензин, правый руль,"1995 г., Б/у универсал, 1.8 л, бензин, правый руль, КПП автомат, с пробегом 337 000 км, серебристый, металлик, литые д...",19 сентября,Усть-Каменогорск,https://kolesa.kz//a/show/124222764
7763,125717861,Toyota Camry,4000000,2005,Б/у,седан,3, бензин, КПП автомат,"2005 г., Б/у седан, 3 л, бензин, КПП автомат, с пробегом 400 000 км, Араб",19 сентября,Алматы,https://kolesa.kz//a/show/125717861
7764,121367595,Mercedes-Benz E 230,3500000,1996,Б/у,седан,2.3, бензин, КПП автомат,"1996 г., Б/у седан, 2.3 л, бензин, КПП автомат, с пробегом 250 000 км, серебристый, литые диски, тонировка, ветровики,...",19 сентября,Усть-Каменогорск,https://kolesa.kz//a/show/121367595
7765,125674268,BMW X5,4800000,2001,Б/у,кроссовер,4.4, бензин, КПП автомат,"2001 г., Б/у кроссовер, 4.4 л, бензин, КПП автомат, с пробегом 170 000 км, серый, металлик, литые диски, люк, панорамн...",19 сентября,Тараз,https://kolesa.kz//a/show/125674268
7766,124643892,ВАЗ (Lada) Granta 2190 (седан),2000000,2017,Б/у,седан,1.6, бензин, КПП механика,"2017 г., Б/у седан, 1.6 л, бензин, КПП механика, белый, металлик, литые диски, тонировка, спойлер, обвес, ветровики, р...",19 сентября,Жезказган,https://kolesa.kz//a/show/124643892
7767,125584027,Toyota Camry,15500000,2018,Б/у,седан,3.5, бензин, КПП автомат,"2018 г., Б/у седан, 3.5 л, бензин, КПП автомат, черный, налог уплачен, техосмотр пройден, вложений не требует",19 сентября,Актау,https://kolesa.kz//a/show/125584027
7768,117727317,ГАЗ ГАЗель,4500000,2013,Б/у,фургон,2.9, газ-бензин, КПП механика,"2013 г., Б/у фургон, 2.9 л, газ-бензин, КПП механика, с пробегом 265 000 км, белый, сигнализация, автозапуск, полный э...",19 сентября,Шымкент,https://kolesa.kz//a/show/117727317
7769,123909483,Audi A6,2450000,1999,Б/у,универсал,2.8, бензин, КПП механика,"1999 г., Б/у универсал, 2.8 л, бензин, КПП механика, синий, литые диски, тонировка, люк, рейлинги, ксенон, линзованная...",19 сентября,Алматы,https://kolesa.kz//a/show/123909483
7770,120825662,Hyundai Accent,7000000,2018,Б/у,седан,1.6, бензин, КПП автомат,"2018 г., Б/у седан, 1.6 л, бензин, КПП автомат, с пробегом 60 000 км, белый, тонировка, ветровики, хрустальная оптика,...",19 сентября,Петропавловск,https://kolesa.kz//a/show/120825662
7771,124646159,Hyundai Galloper,4100000,1998,Б/у,внедорожник,2.7, бензин, КПП автомат,"1998 г., Б/у внедорожник, 2.7 л, бензин, КПП автомат, с пробегом 70 000 км, черный, литые диски, тонировка, кенгурятни...",19 сентября,Шымкент,https://kolesa.kz//a/show/124646159
7772,125538998,Hyundai Solaris,4200000,2015,Б/у,седан,1.6, бензин, КПП автомат,"2015 г., Б/у седан, 1.6 л, бензин, КПП автомат, с пробегом 178 106 км, серебристый, металлик, тонировка, противотуманк...",19 сентября,Алматы,https://kolesa.kz//a/show/125538998
7773,125538541,ВАЗ (Lada) Priora 2170 (седан),1700000,2013,Б/у,седан,1.6, бензин, КПП механика,"2013 г., Б/у седан, 1.6 л, бензин, КПП механика, с пробегом 169 315 км, белый, металлик, обвес, ветровики, хрустальная...",19 сентября,Актау,https://kolesa.kz//a/show/125538541
7774,121571470,ВАЗ (Lada) 2121 Нива,1200000,2007,Б/у,внедорожник,1.7, бензин, КПП механика,"2007 г., Б/у внедорожник, 1.7 л, бензин, КПП механика, с пробегом 222 222 км, синий, тонировка, кенгурятник, ветровики...",19 сентября,Семей,https://kolesa.kz//a/show/121571470
7775,125329894,Toyota Alphard,5500000,2006,Б/у,минивэн,3, бензин, КПП автомат,"2006 г., Б/у минивэн, 3 л, бензин, КПП автомат, с пробегом 125 000 км, белый, металлик, литые диски, тонировка, кенгур...",19 сентября,Актобе,https://kolesa.kz//a/show/125329894
7776,125494643,Nissan Xterra,4150000,2003,Б/у,внедорожник,3.3, бензин, КПП механика,"2003 г., Б/у внедорожник, 3.3 л, бензин, КПП механика, серый, Настоящий внедорожник. Замечательная проходимость. Налог...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/125494643
7777,125491434,ГАЗ ГАЗель,3200000,2008,Б/у,пикап,2.9, газ-бензин, КПП механика,"2008 г., Б/у пикап, 2.9 л, газ-бензин, КПП механика, с пробегом 77 777 км, белый, тонировка, хрустальная оптика, велюр...",19 сентября,Актобе,https://kolesa.kz//a/show/125491434
7778,125494666,Toyota Land Cruiser Prado,6500000,1997,Б/у,внедорожник,3, дизель, КПП автомат,"1997 г., Б/у внедорожник, 3 л, дизель, КПП автомат, с пробегом 222 000 км, красный, литые диски, тонировка, кенгурятни...",19 сентября,Алматы,https://kolesa.kz//a/show/125494666
7779,125427300,Toyota Avalon,8500000,2014,Б/у,седан,3.5, бензин, КПП автомат,"2014 г., Б/у седан, 3.5 л, бензин, КПП автомат, с пробегом 44 535 км, серый, металлик, спойлер, багажник, фаркоп, бикс...",19 сентября,Актау,https://kolesa.kz//a/show/125427300
7780,125355733,Hyundai Solaris,3650000,2015,Б/у,седан,1.6, бензин, КПП автомат,"2015 г., Б/у седан, 1.6 л, бензин, КПП автомат, с пробегом 134 000 км, черный, багажник, противотуманки, обогрев зерка...",19 сентября,Уральск,https://kolesa.kz//a/show/125355733
7781,125281484,Hyundai Solaris,3399999,2013,Б/у,седан,1.6, бензин, КПП автомат,"2013 г., Б/у седан, 1.6 л, бензин, КПП автомат, с пробегом 150 000 км, черный, металлик, дневные ходовые огни, противо...",19 сентября,Костанай,https://kolesa.kz//a/show/125281484
7782,125064638,Volkswagen Polo,4300000,2014,Б/у,седан,1.6, бензин, КПП механика,"2014 г., Б/у седан, 1.6 л, бензин, КПП механика, с пробегом 195 000 км, белый, металлик, литые диски, тонировка, хруст...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/125064638
7783,125236715,BMW 525,1400000,1995,Б/у,седан,2.5, бензин, КПП механика,"1995 г., Б/у седан, 2.5 л, бензин, КПП механика, с пробегом 1 000 км, серебристый, металлик, тонировка, люк, спойлер,...",19 сентября,Алматы,https://kolesa.kz//a/show/125236715
7784,125645639,Toyota Camry,4900000,2005,Б/у,седан,2.4, бензин, КПП автомат,"2005 г., Б/у седан, 2.4 л, бензин, КПП автомат, с пробегом 500 399 км, черный, металлик, литые диски, тонировка, проти...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/125645639
7785,125755704,Honda Accord,1000000,1993,Б/у,седан,2, бензин, КПП механика,"1993 г., Б/у седан, 2 л, бензин, КПП механика",19 сентября,Алматы,https://kolesa.kz//a/show/125755704
7786,123707083,Toyota Land Cruiser,10500000,2006,Б/у,внедорожник,4.5, бензин, КПП механика,"2006 г., Б/у внедорожник, 4.5 л, бензин, КПП механика, серый, Номер сделки: 11.635 Toyota Land Cruiser 105 Год выпуска...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/123707083
7787,117903168,Toyota Camry,3500000,2003,Б/у,седан,2.4, бензин, КПП автомат,"2003 г., Б/у седан, 2.4 л, бензин, КПП автомат, Предлагаем: Toyota Camry 30 Год выпуска: 2003. Объем: 2.4 АКПП Бензин....",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/117903168
7788,125277628,ГАЗ ГАЗель,3450000,2003,Б/у,пикап,2.4, бензин, КПП механика,"2003 г., Б/у пикап, 2.4 л, бензин, КПП механика, белый, Срочно",19 сентября,Алматы,https://kolesa.kz//a/show/125277628
7789,125755700,Lexus LS 460,6300000,2008,Б/у,седан,4.6, бензин, КПП автомат,"2008 г., Б/у седан, 4.6 л, бензин, КПП автомат, с пробегом 150 000 км, металлик, Не бита не крашено. Идиал. Обмен есть",19 сентября,Тараз,https://kolesa.kz//a/show/125755700
7790,118811460,Toyota Camry,2500000,1998,Б/у,седан,2.2, бензин, КПП автомат,"1998 г., Б/у седан, 2.2 л, бензин, КПП автомат, зеленый, металлик, В «КРЕДИТ» и «рассрочку» не работаем. Toyota Camry...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/118811460
7791,125703970,Toyota Camry,4000000,2005,Б/у,седан,2.4, бензин, КПП автомат,"2005 г., Б/у седан, 2.4 л, бензин, КПП автомат, черный, металлик, ГУР, ABS, SRS, сигнализация, автозапуск, полный элек...",19 сентября,Алматы,https://kolesa.kz//a/show/125703970
7792,125391139,Renault Samsung SM3,2900000,2013,Б/у,седан,1.6, бензин, КПП вариатор,"2013 г., Б/у седан, 1.6 л, бензин, КПП вариатор, с пробегом 420 000 км, серебристый, литые диски, тонировка, ветровики...",19 сентября,Алматы,https://kolesa.kz//a/show/125391139
7793,125482813,ВАЗ (Lada) 2107,500000,2009,Б/у,седан,1.7, бензин, КПП механика,"2009 г., Б/у седан, 1.7 л, бензин, КПП механика, синий, металлик, литые диски, тонировка, ксенон, алькантара, шторки,...",19 сентября,Шымкент,https://kolesa.kz//a/show/125482813
7794,124841032,Nissan Skyline,2000000,1997,Б/у,седан,2.5, бензин, правый руль,"1997 г., Б/у седан, 2.5 л, бензин, правый руль, КПП автомат, белый, металлик, хрустальная оптика, велюр, bluetooth, CD...",19 сентября,Алматы,https://kolesa.kz//a/show/124841032
7795,125475966,Mitsubishi Galant,650000,1992,Б/у,хэтчбек,2, бензин, КПП механика,"1992 г., Б/у хэтчбек, 2 л, бензин, КПП механика, вишня, литые диски, люк, багажник, фаркоп, дневные ходовые огни, велю...",19 сентября,Ащибулак,https://kolesa.kz//a/show/125475966
7796,125584332,Mitsubishi L300,2900000,1995,Б/у,минивэн,2.4, бензин, КПП механика,"1995 г., Б/у минивэн, 2.4 л, бензин, КПП механика, с пробегом 264 273 км, голубой, металлик, тонировка, люк, панорамна...",19 сентября,Тараз,https://kolesa.kz//a/show/125584332
7797,121979280,Toyota Estima,4200000,2005,Б/у,минивэн,3, бензин, правый руль,"2005 г., Б/у минивэн, 3 л, бензин, правый руль, КПП автомат, с пробегом 160 000 км, серый, металлик, литые диски, тони...",19 сентября,Костанай,https://kolesa.kz//a/show/121979280
7798,125584308,Mazda Cronos,850000,1995,Б/у,седан,1.8, бензин, КПП механика,"1995 г., Б/у седан, 1.8 л, бензин, КПП механика, с пробегом 300 000 км, бордовый, металлик, литые диски, тонировка, фа...",19 сентября,Алматы,https://kolesa.kz//a/show/125584308
7799,125538922,Lexus RX 350,5300000,2005,Б/у,кроссовер,3.3, бензин, КПП автомат,"2005 г., Б/у кроссовер, 3.3 л, бензин, КПП автомат, с пробегом 200 000 км, черный, тонировка, люк, спойлер, ветровики,...",19 сентября,Актобе,https://kolesa.kz//a/show/125538922
7800,122288873,ВАЗ (Lada) Kalina 2194 (универсал),2700000,2016,Б/у,универсал,1.6, бензин, КПП механика,"2016 г., Б/у универсал, 1.6 л, бензин, КПП механика, с пробегом 104 000 км, коричневый, литые диски, тонировка, ветров...",19 сентября,Усть-Каменогорск,https://kolesa.kz//a/show/122288873
7801,125491327,Volkswagen Passat,1450000,2001,Б/у,седан,1.8, бензин, КПП типтроник,"2001 г., Б/у седан, 1.8 л, бензин, КПП типтроник, с пробегом 190 000 км, серебристый, металлик, велюр, MP3, USB, bluet...",19 сентября,Бишкек,https://kolesa.kz//a/show/125491327
7802,40686320,Dodge Neon,1200000,2002,Б/у,седан,2, газ-бензин, КПП механика,"2002 г., Б/у седан, 2 л, газ-бензин, КПП механика, серебристый, литые диски, тонировка, противотуманки, велюр, аудиоси...",19 сентября,Актобе,https://kolesa.kz//a/show/40686320
7803,125410542,Toyota Land Cruiser Prado,10000000,2006,Б/у,внедорожник,3, дизель, КПП автомат,"2006 г., Б/у внедорожник, 3 л, дизель, КПП автомат, зеленый, металлик, литые диски, тонировка, кенгурятник, ветровики,...",19 сентября,Алматы,https://kolesa.kz//a/show/125410542
7804,125166539,Toyota Camry,5300000,2004,Б/у,седан,2.4, бензин, КПП автомат,"2004 г., Б/у седан, 2.4 л, бензин, КПП автомат, с пробегом 202 км, серый, тонировка, противотуманки, обогрев зеркал, к...",19 сентября,Актобе,https://kolesa.kz//a/show/125166539
7805,124293673,ВАЗ (Lada) Kalina 1117 (универсал),1350000,2010,Б/у,универсал,1.6, бензин, КПП механика,"2010 г., Б/у универсал, 1.6 л, бензин, КПП механика, с пробегом 120 000 км, металлик, обогрев зеркал, велюр, bluetooth...",19 сентября,Костанай,https://kolesa.kz//a/show/124293673
7806,125239705,Toyota Camry,14200000,2019,Б/у,седан,2.5, бензин, КПП автомат,"2019 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 46 000 км, черный, литые диски, тонировка, ветровики, кожа,...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/125239705
7807,110155078,Toyota HiAce,6500000,2007,Б/у,микроавтобус,2.5, дизель, КПП механика,"2007 г., Б/у микроавтобус, 2.5 л, дизель, КПП механика, с пробегом 245 000 км, белый, литые диски, тонировка, ветровик...",19 сентября,Алматы,https://kolesa.kz//a/show/110155078
7808,125557802,Lexus RX 350,10100000,2007,Б/у,кроссовер,3.5, бензин, КПП автомат,"2007 г., Б/у кроссовер, 3.5 л, бензин, КПП автомат, с пробегом 122 208 км, белый, литые диски, тонировка, люк, обвес,...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/125557802
7809,125755714,ВАЗ (Lada) Granta 2191 (лифтбек),2880000,2016,Б/у,лифтбек,1.6, бензин, КПП механика,"2016 г., Б/у лифтбек, 1.6 л, бензин, КПП механика, с пробегом 71 000 км, Продаем гранту в отличном состояние, 1 хозяин...",19 сентября,Караганда,https://kolesa.kz//a/show/125755714
7810,125554330,ВАЗ (Lada) Priora 2171 (универсал),2600000,2013,Б/у,универсал,1.6, бензин, КПП механика,"2013 г., Б/у универсал, 1.6 л, бензин, КПП механика, с пробегом 82 000 км, белый, металлик, велюр, аудиосистема, ГУР,...",19 сентября,Жанатас,https://kolesa.kz//a/show/125554330
7811,114036962,Geely GC7,3400000,2015,Б/у,седан,1.8, бензин, КПП вариатор,"2015 г., Б/у седан, 1.8 л, бензин, КПП вариатор, с пробегом 51 000 км, серебристый, металлик, литые диски, дневные ход...",19 сентября,Алматы,https://kolesa.kz//a/show/114036962
